"46.9998556651333, -21.7032972643276","47.0717208878629, -21.7032972643276","47.0717208878629, -21.631432041598","46.9998556651333, -21.631432041598"
"46.9998556651333, -21.7751624870572","47.0717208878629, -21.7751624870572","47.0717208878629, -21.7032972643276","46.9998556651333, -21.7032972643276"
"46.9998556651333, -21.8470277097867","47.0717208878629, -21.8470277097867","47.0717208878629, -21.7751624870572","46.9998556651333, -21.7751624870572"
"46.9998556651333, -21.9188929325163","47.0717208878629, -21.9188929325163","47.0717208878629, -21.8470277097867","46.9998556651333, -21.8470277097867"
"46.9998556651333, -22.134488600705","47.0717208878629, -22.134488600705","47.0717208878629, -22.0626233779754","46.9998556651333, -22.0626233779754"
"46.9998556651333, -22.2063538234345","47.0717208878629, -22.2063538234345","47.0717208878629, -22.134488600705","46.9998556651333, -22.134488600705"
"46.9998556651333, -22.2782190461641","47.0717208878629, -22.2782190461641","47.0717208878629, -22.2063538234345","46.9998556651333, -22.2063538234345"
"46.9998556651333, -22.3500842688936","47.0717208878629, -22.3500842688936","47.0717208878629, -22.2782190461641","46.9998556651333, -22.2782190461641"
"46.9998556651333, -22.4219494916232","47.0717208878629, -22.4219494916232","47.0717208878629, -22.3500842688936","46.9998556651333, -22.3500842688936"
"46.9998556651333, -22.4938147143528","47.0717208878629, -22.4938147143528","47.0717208878629, -22.4219494916232","46.9998556651333, -22.4219494916232"
"46.9998556651333, -22.5656799370823","47.0717208878629, -22.5656799370823","47.0717208878629, -22.4938147143528","46.9998556651333, -22.4938147143528"
"46.9998556651333, -22.6375451598119","47.0717208878629, -22.6375451598119","47.0717208878629, -22.5656799370823","46.9998556651333, -22.5656799370823"
"46.9998556651333, -23.1406017189188","47.0717208878629, -23.1406017189188","47.0717208878629, -23.0687364961893","46.9998556651333, -23.0687364961893"
"46.9998556651333, -23.2124669416484","47.0717208878629, -23.2124669416484","47.0717208878629, -23.1406017189188","46.9998556651333, -23.1406017189188"
"46.9998556651333, -23.2843321643779","47.0717208878629, -23.2843321643779","47.0717208878629, -23.2124669416484","46.9998556651333, -23.2124669416484"
"46.9998556651333, -23.3561973871075","47.0717208878629, -23.3561973871075","47.0717208878629, -23.2843321643779","46.9998556651333, -23.2843321643779"
"46.9998556651333, -23.4280626098371","47.0717208878629, -23.4280626098371","47.0717208878629, -23.3561973871075","46.9998556651333, -23.3561973871075"
"46.9998556651333, -23.4999278325666","47.0717208878629, -23.4999278325666","47.0717208878629, -23.4280626098371","46.9998556651333, -23.4280626098371"
"46.9998556651333, -23.5717930552962","47.0717208878629, -23.5717930552962","47.0717208878629, -23.4999278325666","46.9998556651333, -23.4999278325666"
"46.9998556651333, -23.6436582780258","47.0717208878629, -23.6436582780258","47.0717208878629, -23.5717930552962","46.9998556651333, -23.5717930552962"
"46.9998556651333, -23.7155235007553","47.0717208878629, -23.7155235007553","47.0717208878629, -23.6436582780258","46.9998556651333, -23.6436582780258"
"46.9998556651333, -23.7873887234849","47.0717208878629, -23.7873887234849","47.0717208878629, -23.7155235007553","46.9998556651333, -23.7155235007553"
"46.9998556651333, -23.8592539462144","47.0717208878629, -23.8592539462144","47.0717208878629, -23.7873887234849","46.9998556651333, -23.7873887234849"
"46.9998556651333, -23.931119168944","47.0717208878629, -23.931119168944","47.0717208878629, -23.8592539462144","46.9998556651333, -23.8592539462144"
"46.9998556651333, -24.0029843916736","47.0717208878629, -24.0029843916736","47.0717208878629, -23.931119168944","46.9998556651333, -23.931119168944"
"46.9998556651333, -24.0748496144031","47.0717208878629, -24.0748496144031","47.0717208878629, -24.0029843916736","46.9998556651333, -24.0029843916736"
"46.9998556651333, -24.1467148371327","47.0717208878629, -24.1467148371327","47.0717208878629, -24.0748496144031","46.9998556651333, -24.0748496144031"
"46.9998556651333, -24.2185800598623","47.0717208878629, -24.2185800598623","47.0717208878629, -24.1467148371327","46.9998556651333, -24.1467148371327"
"46.9998556651333, -24.2904452825918","47.0717208878629, -24.2904452825918","47.0717208878629, -24.2185800598623","46.9998556651333, -24.2185800598623"
"46.9998556651333, -24.3623105053214","47.0717208878629, -24.3623105053214","47.0717208878629, -24.2904452825918","46.9998556651333, -24.2904452825918"
"46.9998556651333, -24.4341757280509","47.0717208878629, -24.4341757280509","47.0717208878629, -24.3623105053214","46.9998556651333, -24.3623105053214"
"46.9998556651333, -24.5060409507805","47.0717208878629, -24.5060409507805","47.0717208878629, -24.4341757280509","46.9998556651333, -24.4341757280509"
"46.9998556651333, -24.5779061735101","47.0717208878629, -24.5779061735101","47.0717208878629, -24.5060409507805","46.9998556651333, -24.5060409507805"
"46.9998556651333, -24.6497713962396","47.0717208878629, -24.6497713962396","47.0717208878629, -24.5779061735101","46.9998556651333, -24.5779061735101"
"46.9998556651333, -24.7216366189692","47.0717208878629, -24.7216366189692","47.0717208878629, -24.6497713962396","46.9998556651333, -24.6497713962396"
"46.9998556651333, -24.7935018416987","47.0717208878629, -24.7935018416987","47.0717208878629, -24.7216366189692","46.9998556651333, -24.7216366189692"
"47.0717208878629, -21.1283754824911","47.1435861105924, -21.1283754824911","47.1435861105924, -21.0565102597615","47.0717208878629, -21.0565102597615"
"47.0717208878629, -21.2002407052207","47.1435861105924, -21.2002407052207","47.1435861105924, -21.1283754824911","47.0717208878629, -21.1283754824911"
"47.0717208878629, -21.2721059279502","47.1435861105924, -21.2721059279502","47.1435861105924, -21.2002407052207","47.0717208878629, -21.2002407052207"
"47.0717208878629, -21.3439711506798","47.1435861105924, -21.3439711506798","47.1435861105924, -21.2721059279502","47.0717208878629, -21.2721059279502"
"47.0717208878629, -21.4158363734093","47.1435861105924, -21.4158363734093","47.1435861105924, -21.3439711506798","47.0717208878629, -21.3439711506798"
"47.0717208878629, -21.4877015961389","47.1435861105924, -21.4877015961389","47.1435861105924, -21.4158363734093","47.0717208878629, -21.4158363734093"
"47.0717208878629, -21.5595668188685","47.1435861105924, -21.5595668188685","47.1435861105924, -21.4877015961389","47.0717208878629, -21.4877015961389"
"47.0717208878629, -21.631432041598","47.1435861105924, -21.631432041598","47.1435861105924, -21.5595668188685","47.0717208878629, -21.5595668188685"
"47.0717208878629, -21.7032972643276","47.1435861105924, -21.7032972643276","47.1435861105924, -21.631432041598","47.0717208878629, -21.631432041598"
"47.0717208878629, -21.7751624870572","47.1435861105924, -21.7751624870572","47.1435861105924, -21.7032972643276","47.0717208878629, -21.7032972643276"
"47.0717208878629, -21.8470277097867","47.1435861105924, -21.8470277097867","47.1435861105924, -21.7751624870572","47.0717208878629, -21.7751624870572"
"47.0717208878629, -21.9188929325163","47.1435861105924, -21.9188929325163","47.1435861105924, -21.8470277097867","47.0717208878629, -21.8470277097867"
"47.0717208878629, -21.9907581552458","47.1435861105924, -21.9907581552458","47.1435861105924, -21.9188929325163","47.0717208878629, -21.9188929325163"
"47.0717208878629, -22.134488600705","47.1435861105924, -22.134488600705","47.1435861105924, -22.0626233779754","47.0717208878629, -22.0626233779754"
"47.0717208878629, -22.2063538234345","47.1435861105924, -22.2063538234345","47.1435861105924, -22.134488600705","47.0717208878629, -22.134488600705"
"47.0717208878629, -22.2782190461641","47.1435861105924, -22.2782190461641","47.1435861105924, -22.2063538234345","47.0717208878629, -22.2063538234345"
"47.0717208878629, -22.3500842688936","47.1435861105924, -22.3500842688936","47.1435861105924, -22.2782190461641","47.0717208878629, -22.2782190461641"
"47.0717208878629, -22.4219494916232","47.1435861105924, -22.4219494916232","47.1435861105924, -22.3500842688936","47.0717208878629, -22.3500842688936"
"47.0717208878629, -22.4938147143528","47.1435861105924, -22.4938147143528","47.1435861105924, -22.4219494916232","47.0717208878629, -22.4219494916232"
"47.0717208878629, -22.5656799370823","47.1435861105924, -22.5656799370823","47.1435861105924, -22.4938147143528","47.0717208878629, -22.4938147143528"
"47.0717208878629, -22.6375451598119","47.1435861105924, -22.6375451598119","47.1435861105924, -22.5656799370823","47.0717208878629, -22.5656799370823"
"47.0717208878629, -22.7094103825415","47.1435861105924, -22.7094103825415","47.1435861105924, -22.6375451598119","47.0717208878629, -22.6375451598119"
"47.0717208878629, -22.781275605271","47.1435861105924, -22.781275605271","47.1435861105924, -22.7094103825415","47.0717208878629, -22.7094103825415"
"47.0717208878629, -22.8531408280006","47.1435861105924, -22.8531408280006","47.1435861105924, -22.781275605271","47.0717208878629, -22.781275605271"
"47.0717208878629, -22.9250060507301","47.1435861105924, -22.9250060507301","47.1435861105924, -22.8531408280006","47.0717208878629, -22.8531408280006"
"47.0717208878629, -22.9968712734597","47.1435861105924, -22.9968712734597","47.1435861105924, -22.9250060507301","47.0717208878629, -22.9250060507301"
"47.0717208878629, -23.0687364961893","47.1435861105924, -23.0687364961893","47.1435861105924, -22.9968712734597","47.0717208878629, -22.9968712734597"
"47.0717208878629, -23.1406017189188","47.1435861105924, -23.1406017189188","47.1435861105924, -23.0687364961893","47.0717208878629, -23.0687364961893"
"47.0717208878629, -23.2124669416484","47.1435861105924, -23.2124669416484","47.1435861105924, -23.1406017189188","47.0717208878629, -23.1406017189188"
"47.0717208878629, -23.2843321643779","47.1435861105924, -23.2843321643779","47.1435861105924, -23.2124669416484","47.0717208878629, -23.2124669416484"
"47.0717208878629, -23.3561973871075","47.1435861105924, -23.3561973871075","47.1435861105924, -23.2843321643779","47.0717208878629, -23.2843321643779"
"47.0717208878629, -23.4280626098371","47.1435861105924, -23.4280626098371","47.1435861105924, -23.3561973871075","47.0717208878629, -23.3561973871075"
"47.0717208878629, -23.4999278325666","47.1435861105924, -23.4999278325666","47.1435861105924, -23.4280626098371","47.0717208878629, -23.4280626098371"
"47.0717208878629, -23.5717930552962","47.1435861105924, -23.5717930552962","47.1435861105924, -23.4999278325666","47.0717208878629, -23.4999278325666"
"47.0717208878629, -23.6436582780258","47.1435861105924, -23.6436582780258","47.1435861105924, -23.5717930552962","47.0717208878629, -23.5717930552962"
"47.0717208878629, -23.7155235007553","47.1435861105924, -23.7155235007553","47.1435861105924, -23.6436582780258","47.0717208878629, -23.6436582780258"
"47.0717208878629, -23.7873887234849","47.1435861105924, -23.7873887234849","47.1435861105924, -23.7155235007553","47.0717208878629, -23.7155235007553"
"47.0717208878629, -23.8592539462144","47.1435861105924, -23.8592539462144","47.1435861105924, -23.7873887234849","47.0717208878629, -23.7873887234849"
"47.0717208878629, -23.931119168944","47.1435861105924, -23.931119168944","47.1435861105924, -23.8592539462144","47.0717208878629, -23.8592539462144"
"47.0717208878629, -24.0029843916736","47.1435861105924, -24.0029843916736","47.1435861105924, -23.931119168944","47.0717208878629, -23.931119168944"
"47.0717208878629, -24.0748496144031","47.1435861105924, -24.0748496144031","47.1435861105924, -24.0029843916736","47.0717208878629, -24.0029843916736"
"47.0717208878629, -24.1467148371327","47.1435861105924, -24.1467148371327","47.1435861105924, -24.0748496144031","47.0717208878629, -24.0748496144031"
"47.0717208878629, -24.2185800598623","47.1435861105924, -24.2185800598623","47.1435861105924, -24.1467148371327","47.0717208878629, -24.1467148371327"
"47.0717208878629, -24.2904452825918","47.1435861105924, -24.2904452825918","47.1435861105924, -24.2185800598623","47.0717208878629, -24.2185800598623"
"47.0717208878629, -24.3623105053214","47.1435861105924, -24.3623105053214","47.1435861105924, -24.2904452825918","47.0717208878629, -24.2904452825918"
"47.0717208878629, -24.4341757280509","47.1435861105924, -24.4341757280509","47.1435861105924, -24.3623105053214","47.0717208878629, -24.3623105053214"
"47.0717208878629, -24.5060409507805","47.1435861105924, -24.5060409507805","47.1435861105924, -24.4341757280509","47.0717208878629, -24.4341757280509"
"47.0717208878629, -24.5779061735101","47.1435861105924, -24.5779061735101","47.1435861105924, -24.5060409507805","47.0717208878629, -24.5060409507805"
"47.0717208878629, -24.6497713962396","47.1435861105924, -24.6497713962396","47.1435861105924, -24.5779061735101","47.0717208878629, -24.5779061735101"
"47.0717208878629, -24.7216366189692","47.1435861105924, -24.7216366189692","47.1435861105924, -24.6497713962396","47.0717208878629, -24.6497713962396"
"47.1435861105924, -21.0565102597615","47.215451333322, -21.0565102597615","47.215451333322, -20.984645037032","47.1435861105924, -20.984645037032"
"47.1435861105924, -21.1283754824911","47.215451333322, -21.1283754824911","47.215451333322, -21.0565102597615","47.1435861105924, -21.0565102597615"
"47.1435861105924, -21.2002407052207","47.215451333322, -21.2002407052207","47.215451333322, -21.1283754824911","47.1435861105924, -21.1283754824911"
"47.1435861105924, -21.2721059279502","47.215451333322, -21.2721059279502","47.215451333322, -21.2002407052207","47.1435861105924, -21.2002407052207"
"47.1435861105924, -21.3439711506798","47.215451333322, -21.3439711506798","47.215451333322, -21.2721059279502","47.1435861105924, -21.2721059279502"
"47.1435861105924, -21.4158363734093","47.215451333322, -21.4158363734093","47.215451333322, -21.3439711506798","47.1435861105924, -21.3439711506798"
"47.1435861105924, -21.4877015961389","47.215451333322, -21.4877015961389","47.215451333322, -21.4158363734093","47.1435861105924, -21.4158363734093"
"47.1435861105924, -21.5595668188685","47.215451333322, -21.5595668188685","47.215451333322, -21.4877015961389","47.1435861105924, -21.4877015961389"
"47.1435861105924, -21.631432041598","47.215451333322, -21.631432041598","47.215451333322, -21.5595668188685","47.1435861105924, -21.5595668188685"
"47.1435861105924, -21.7032972643276","47.215451333322, -21.7032972643276","47.215451333322, -21.631432041598","47.1435861105924, -21.631432041598"
"47.1435861105924, -21.7751624870572","47.215451333322, -21.7751624870572","47.215451333322, -21.7032972643276","47.1435861105924, -21.7032972643276"
"47.1435861105924, -21.8470277097867","47.215451333322, -21.8470277097867","47.215451333322, -21.7751624870572","47.1435861105924, -21.7751624870572"
"47.1435861105924, -21.9188929325163","47.215451333322, -21.9188929325163","47.215451333322, -21.8470277097867","47.1435861105924, -21.8470277097867"
"47.1435861105924, -21.9907581552458","47.215451333322, -21.9907581552458","47.215451333322, -21.9188929325163","47.1435861105924, -21.9188929325163"
"47.1435861105924, -22.0626233779754","47.215451333322, -22.0626233779754","47.215451333322, -21.9907581552458","47.1435861105924, -21.9907581552458"
"47.1435861105924, -22.134488600705","47.215451333322, -22.134488600705","47.215451333322, -22.0626233779754","47.1435861105924, -22.0626233779754"
"47.1435861105924, -22.2063538234345","47.215451333322, -22.2063538234345","47.215451333322, -22.134488600705","47.1435861105924, -22.134488600705"
"47.1435861105924, -22.2782190461641","47.215451333322, -22.2782190461641","47.215451333322, -22.2063538234345","47.1435861105924, -22.2063538234345"
